,institution,school_name,city,institution_state,degree_level,degree_type,grad_cohort,grad_cohort_years,y1_p25_earnings,y1_p50_earnings,y1_p75_earnings,y1_grads_earn,y5_p25_earnings,y5_p50_earnings,y5_p75_earnings,y5_grads_earn,y10_p25_earnings,y10_p50_earnings,y10_p75_earnings,y10_grads_earn,y1_ipeds_count,y5_ipeds_count,y10_ipeds_count
62830,284800,State University of New York at Oswego,Oswego,NY,5,Baccalaureate,2004,3,16394.0,22876.0,31133.0,76.0,23946.0,34963.0,50856.0,92.0,31391.0,43493.0,59801.0,89.0,109.0,109.0,109.0
62832,284800,State University of New York at Oswego,Oswego,NY,5,Baccalaureate,2004,3,24694.0,32693.0,42830.0,324.0,33840.0,47103.0,65734.0,336.0,43887.0,61852.0,86756.0,345.0,404.0,404.0,404.0
62833,284800,State University of New York at Oswego,Oswego,NY,5,Baccalaureate,2004,3,28357.0,37896.0,45668.0,99.0,37928.0,48432.0,64087.0,102.0,46673.0,61303.0,84483.0,99.0,141.0,141.0,141.0
62834,284800,State University of New York at Oswego,Oswego,NY,5,Baccalaureate,2004,3,25194.0,33993.0,42309.0,42.0,39214.0,49605.0,65982.0,48.0,52524.0,73904.0,95073.0,43.0,58.0,58.0,58.0
62835,284800,State University of New York at Oswego,Oswego,NY,5,Baccalaureate,2004,3,24773.0,29443.0,35772.0,42.0,37073.0,43319.0,51169.0,43.0,39549.0,55286.0,73271.0,47.0,55.0,55.0,55.0
62836,284800,State University of New York at Oswego,Oswego,NY,5,Baccalaureate,2004,3,23483.0,30150.0,38983.0,107.0,37208.0,50287.0,63411.0,107.0,50231.0,74536.0,94674.0,111.0,139.0,139.0,139.0
62838,284800,State University of New York at Oswego,Oswego,NY,5,Baccalaureate,2004,3,14960.0,20726.0,27784.0,67.0,26498.0,39909.0,57092.0,85.0,38829.0,53358.0,70475.0,93.0,112.0,112.0,112.0
63019,284900,State University of New York College at Plattsburgh,Plattsburgh,NY,5,Baccalaureate,2001,3,19162.0,28870.0,38018.0,45.0,34348.0,48432.0,57657.0,51.0,39099.0,57318.0,71113.0,55.0,186.0,186.0,186.0
63027,284900,State University of New York College at Plattsburgh,Plattsburgh,NY,5,Baccalaureate,2001,3,22973.0,29913.0,39099.0,89.0,39261.0,48823.0,57995.0,101.0,41147.0,53001.0,63075.0,101.0,286.0,286.0,286.0
63030,284900,State University of New York College at Plattsburgh,Plattsburgh,NY,5,Baccalaureate,2001,3,15734.0,22511.0,31133.0,158.0,30962.0,43240.0,54214.0,194.0,39819.0,49515.0,62143.0,177.0,343.0,343.0,343.0
63032,284900,State University of New York College at Plattsburgh,Plattsburgh,NY,5,Baccalaureate,2001,3,23069.0,29141.0,45305.0,58.0,41813.0,50356.0,58165.0,55.0,50731.0,60399.0,72306.0,49.0,110.0,110.0,110.0
63036,284900,State University of New York College at Plattsburgh,Plattsburgh,NY,5,Baccalaureate,2001,3,15889.0,24267.0,32391.0,35.0,26353.0,35772.0,53358.0,49.0,32925.0,47260.0,64990.0,42.0,126.0,126.0,126.0
63048,284900,State University of New York College at Plattsburgh,Plattsburgh,NY,5,Baccalaureate,2001,3,17271.0,24773.0,34259.0,55.0,28462.0,39909.0,61516.0,59.0,37928.0,52663.0,79594.0,65.0,180.0,180.0,180.0
63049,284900,State University of New York College at Plattsburgh,Plattsburgh,NY,5,Baccalaureate,2001,3,20561.0,27126.0,37928.0,66.0,35701.0,47260.0,64706.0,66.0,39639.0,53219.0,75958.0,61.0,185.0,185.0,185.0
63055,284900,State University of New York College at Plattsburgh,Plattsburgh,NY,5,Baccalaureate,2001,3,26063.0,33138.0,38751.0,31.0,37424.0,46087.0,58673.0,34.0,35060.0,52822.0,71807.0,37.0,86.0,86.0,86.0
63057,284900,State University of New York College at Plattsburgh,Plattsburgh,NY,5,Baccalaureate,2001,3,17172.0,23745.0,29322.0,31.0,23456.0,34704.0,40140.0,30.0,35060.0,49605.0,61814.0,34.0,95.0,95.0,95.0
63062,284900,State University of New York College at Plattsburgh,Plattsburgh,NY,5,Baccalaureate,2001,3,49312.0,61144.0,69519.0,43.0,51857.0,66458.0,85391.0,45.0,51106.0,65982.0,92277.0,38.0,124.0,124.0,124.0
63066,284900,State University of New York College at Plattsburgh,Plattsburgh,NY,5,Baccalaureate,2001,3,22329.0,31236.0,39369.0,38.0,28288.0,37748.0,52524.0,45.0,32391.0,51106.0,82808.0,37.0,123.0,123.0,123.0
63068,284900,State University of New York College at Plattsburgh,Plattsburgh,NY,5,Baccalaureate,2004,3,19626.0,26005.0,35643.0,73.0,28960.0,43290.0,59485.0,96.0,45647.0,56825.0,74299.0,89.0,127.0,127.0,127.0
63071,284900,State University of New York College at Plattsburgh,Plattsburgh,NY,5,Baccalaureate,2004,3,19182.0,26669.0,33741.0,126.0,30843.0,40855.0,53284.0,126.0,35975.0,52357.0,77571.0,147.0,23.0,23.0,23.0
63075,284900,State University of New York College at Plattsburgh,Plattsburgh,NY,5,Baccalaureate,2004,3,25967.0,31857.0,49605.0,32.0,49605.0,65982.0,80226.0,40.0,61020.0,72639.0,93342.0,36.0,64.0,64.0,64.0
63076,284900,State University of New York College at Plattsburgh,Plattsburgh,NY,5,Baccalaureate,2004,3,18680.0,28960.0,38649.0,94.0,37671.0,48198.0,60027.0,96.0,43147.0,51844.0,63832.0,97.0,135.0,135.0,135.0
63077,284900,State University of New York College at Plattsburgh,Plattsburgh,NY,5,Baccalaureate,2004,3,16122.0,22215.0,32536.0,258.0,31272.0,43718.0,56057.0,261.0,39234.0,51899.0,64890.0,274.0,183.0,183.0,183.0
63078,284900,State University of New York College at Plattsburgh,Plattsburgh,NY,5,Baccalaureate,2004,3,20687.0,28236.0,42682.0,84.0,37088.0,47846.0,58092.0,88.0,46899.0,59485.0,72362.0,98.0,294.0,294.0,294.0
63080,284900,State University of New York College at Plattsburgh,Plattsburgh,NY,5,Baccalaureate,2004,3,20368.0,26248.0,32213.0,54.0,28327.0,34259.0,43240.0,57.0,33192.0,43798.0,56234.0,58.0,69.0,69.0,69.0
63081,284900,State University of New York College at Plattsburgh,Plattsburgh,NY,5,Baccalaureate,2004,3,14456.0,19553.0,25442.0,65.0,24246.0,33138.0,49980.0,93.0,31585.0,44914.0,61681.0,98.0,135.0,135.0,135.0
63082,284900,State University of New York College at Plattsburgh,Plattsburgh,NY,5,Baccalaureate,2004,3,21964.0,30988.0,37748.0,34.0,32925.0,46790.0,58221.0,36.0,38289.0,48041.0,70975.0,34.0,24.0,24.0,24.0
63084,284900,State University of New York College at Plattsburgh,Plattsburgh,NY,5,Baccalaureate,2004,3,20771.0,30616.0,49605.0,60.0,36938.0,51273.0,70642.0,58.0,41565.0,65982.0,101072.0,58.0,81.0,81.0,81.0
63092,284900,State University of New York College at Plattsburgh,Plattsburgh,NY,5,Baccalaureate,2004,3,17308.0,23682.0,32234.0,154.0,30885.0,41230.0,54706.0,179.0,38953.0,53775.0,69916.0,174.0,233.0,233.0,233.0
63093,284900,State University of New York College at Plattsburgh,Plattsburgh,NY,5,Baccalaureate,2004,3,20960.0,28401.0,37964.0,167.0,36128.0,47416.0,69311.0,164.0,42557.0,64379.0,92010.0,153.0,199.0,199.0,199.0
63094,284900,State University of New York College at Plattsburgh,Plattsburgh,NY,5,Baccalaureate,2004,3,22602.0,28302.0,34467.0,58.0,33313.0,44542.0,52316.0,67.0,37208.0,48563.0,63997.0,56.0,74.0,74.0,74.0
63098,284900,State University of New York College at Plattsburgh,Plattsburgh,NY,5,Baccalaureate,2004,3,21899.0,28870.0,37208.0,51.0,31857.0,43638.0,52607.0,40.0,49019.0,62632.0,82808.0,45.0,74.0,74.0,74.0
63099,284900,State University of New York College at Plattsburgh,Plattsburgh,NY,5,Baccalaureate,2004,3,19455.0,27822.0,41147.0,51.0,27667.0,35823.0,49214.0,53.0,35327.0,46673.0,67230.0,57.0,80.0,80.0,80.0
63101,284900,State University of New York College at Plattsburgh,Plattsburgh,NY,5,Baccalaureate,2004,3,16632.0,22355.0,31640.0,86.0,21690.0,32094.0,45207.0,95.0,27346.0,40017.0,57318.0,94.0,133.0,133.0,133.0
63106,284900,State University of New York College at Plattsburgh,Plattsburgh,NY,5,Baccalaureate,2004,3,46999.0,60027.0,77308.0,120.0,54609.0,70864.0,86867.0,112.0,58286.0,79955.0,98181.0,119.0,125.0,125.0,125.0
63107,284900,State University of New York College at Plattsburgh,Plattsburgh,NY,5,Baccalaureate,2004,3,23251.0,31301.0,41844.0,275.0,36128.0,47801.0,62260.0,268.0,42806.0,57175.0,84063.0,282.0,3.0,3.0,3.0
63108,284900,State University of New York College at Plattsburgh,Plattsburgh,NY,5,Baccalaureate,2004,3,28598.0,37208.0,46254.0,76.0,44133.0,55840.0,65847.0,77.0,47748.0,60623.0,84469.0,85.0,104.0,104.0,104.0
63111,284900,State University of New York College at Plattsburgh,Plattsburgh,NY,5,Baccalaureate,2004,3,19227.0,28133.0,36460.0,104.0,28462.0,37018.0,50629.0,103.0,36968.0,49855.0,64617.0,107.0,127.0,127.0,127.0
63113,284900,State University of New York College at Plattsburgh,Plattsburgh,NY,5,Baccalaureate,2004,3,14858.0,20444.0,30228.0,42.0,26353.0,40449.0,52733.0,42.0,39909.0,56415.0,77381.0,50.0,60.0,60.0,60.0
63295,285000,State University of New York College at Potsdam,Potsdam,NY,5,Baccalaureate,2001,3,15468.0,21508.0,27423.0,130.0,29607.0,40981.0,50471.0,175.0,36344.0,45531.0,56676.0,167.0,2.0,2.0,2.0
63297,285000,State University of New York College at Potsdam,Potsdam,NY,5,Baccalaureate,2001,3,20468.0,30119.0,41565.0,128.0,39784.0,50082.0,58221.0,148.0,42247.0,53733.0,68251.0,157.0,260.0,260.0,260.0
63300,285000,State University of New York College at Potsdam,Potsdam,NY,5,Baccalaureate,2001,3,18417.0,22268.0,31857.0,76.0,27254.0,38906.0,46177.0,106.0,35060.0,45696.0,55557.0,101.0,187.0,187.0,187.0
63310,285000,State University of New York College at Potsdam,Potsdam,NY,5,Baccalaureate,2001,3,18087.0,23242.0,29277.0,83.0,27808.0,37834.0,46233.0,99.0,33459.0,43100.0,60920.0,97.0,272.0,272.0,272.0
63316,285000,State University of New York College at Potsdam,Potsdam,NY,5,Baccalaureate,2001,3,14383.0,19144.0,25360.0,45.0,24962.0,35487.0,48432.0,57.0,36128.0,44170.0,54609.0,56.0,199.0,199.0,199.0
63324,285000,State University of New York College at Potsdam,Potsdam,NY,5,Baccalaureate,2001,3,18467.0,23456.0,32213.0,31.0,37208.0,54609.0,68756.0,46.0,41789.0,56415.0,83546.0,42.0,65.0,65.0,65.0
63328,285000,State University of New York College at Potsdam,Potsdam,NY,5,Baccalaureate,2001,3,15090.0,22094.0,30409.0,44.0,26353.0,37928.0,46966.0,49.0,30771.0,46924.0,56979.0,58.0,117.0,117.0,117.0
63333,285000,State University of New York College at Potsdam,Potsdam,NY,5,Baccalaureate,2004,3,24099.0,37018.0,47169.0,159.0,41007.0,50387.0,64692.0,161.0,45852.0,58131.0,72639.0,172.0,255.0,255.0,255.0
63335,285000,State University of New York College at Potsdam,Potsdam,NY,5,Baccalaureate,2004,3,15398.0,21417.0,27048.0,70.0,24667.0,36294.0,50578.0,101.0,28909.0,44595.0,59801.0,89.0,172.0,172.0,172.0
63336,285000,State University of New York College at Potsdam,Potsdam,NY,5,Baccalaureate,2004,3,18274.0,24035.0,30529.0,43.0,31857.0,47260.0,60027.0,48.0,39060.0,52822.0,62792.0,51.0,72.0,72.0,72.0
63338,285000,State University of New York College at Potsdam,Potsdam,NY,5,Baccalaureate,2004,3,19298.0,24863.0,32925.0,46.0,34259.0,43519.0,53045.0,53.0,38937.0,52107.0,69643.0,53.0,85.0,85.0,85.0
63344,285000,State University of New York College at Potsdam,Potsdam,NY,5,Baccalaureate,2004,3,16786.0,23745.0,31067.0,88.0,28521.0,38289.0,51134.0,129.0,32162.0,46478.0,59447.0,126.0,188.0,188.0,188.0
63345,285000,State University of New York College at Potsdam,Potsdam,NY,5,Baccalaureate,2004,3,20003.0,26739.0,36488.0,31.0,38289.0,55286.0,63600.0,40.0,40449.0,49605.0,80226.0,32.0,54.0,54.0,54.0
63350,285000,State University of New York College at Potsdam,Potsdam,NY,5,Baccalaureate,2004,3,16755.0,23649.0,32257.0,73.0,24151.0,33993.0,42868.0,75.0,32620.0,44305.0,59688.0,85.0,120.0,120.0,120.0
63353,285000,State University of New York College at Potsdam,Potsdam,NY,5,Baccalaureate,2004,3,17310.0,22043.0,30590.0,79.0,25691.0,36717.0,49980.0,77.0,25677.0,40017.0,53914.0,97.0,108.0,108.0,108.0
63357,285000,State University of New York College at Potsdam,Potsdam,NY,5,Baccalaureate,2004,3,23042.0,31585.0,42682.0,114.0,30988.0,43696.0,54109.0,128.0,40449.0,56234.0,80226.0,128.0,159.0,159.0,159.0
63360,285000,State University of New York College at Potsdam,Potsdam,NY,5,Baccalaureate,2004,3,18576.0,24730.0,37568.0,60.0,28055.0,41308.0,49814.0,79.0,35487.0,46869.0,59877.0,89.0,132.0,132.0,132.0
63480,285100,SUNY College of Environment Science & Forestry,Syracuse,NY,5,Baccalaureate,2001,3,16131.0,22627.0,38018.0,53.0,35213.0,43922.0,57318.0,62.0,36591.0,50856.0,72876.0,59.0,129.0,129.0,129.0
63483,285100,SUNY College of Environment Science & Forestry,Syracuse,NY,3,Associates,2001,5,18908.0,27280.0,38072.0,67.0,27874.0,38289.0,55286.0,92.0,34908.0,50856.0,69008.0,92.0,177.0,177.0,177.0
63499,285100,SUNY College of Environment Science & Forestry,Syracuse,NY,5,Baccalaureate,2004,3,19775.0,27822.0,35823.0,78.0,31205.0,45500.0,62111.0,93.0,46608.0,57318.0,81175.0,97.0,134.0,134.0,134.0
63501,285100,SUNY College of Environment Science & Forestry,Syracuse,NY,5,Baccalaureate,2004,3,24759.0,33352.0,40341.0,65.0,31857.0,43798.0,61516.0,64.0,42961.0,63005.0,76703.0,69.0,226.0,226.0,226.0
63502,285100,SUNY College of Environment Science & Forestry,Syracuse,NY,5,Baccalaureate,2004,3,32806.0,43128.0,51915.0,84.0,34170.0,44742.0,62632.0,73.0,43128.0,64493.0,83177.0,80.0,93.0,93.0,93.0
63507,285100,SUNY College of Environment Science & Forestry,Syracuse,NY,5,Baccalaureate,2004,3,16762.0,23157.0,30629.0,190.0,26101.0,37067.0,50395.0,200.0,37526.0,51551.0,66190.0,218.0,204.0,204.0,204.0
63592,285300,SUNY Maritime College,Bronx,NY,5,Baccalaureate,2004,3,51571.0,64328.0,80669.0,71.0,75078.0,99202.0,117572.0,73.0,85760.0,113664.0,142430.0,81.0,113.0,113.0,113.0
63593,285300,SUNY Maritime College,Bronx,NY,5,Baccalaureate,2004,3,52576.0,63377.0,82440.0,55.0,80226.0,94408.0,111620.0,52.0,96183.0,113106.0,141586.0,52.0,62.0,62.0,62.0
63633,285400,SUNY College of Technology at Alfred,Alfred,NY,3,Associates,2001,5,18896.0,24773.0,28753.0,68.0,25640.0,30305.0,37748.0,75.0,24499.0,31690.0,42522.0,63.0,107.0,107.0,107.0
63636,285400,SUNY College of Technology at Alfred,Alfred,NY,3,Associates,2001,5,17517.0,23207.0,31081.0,49.0,30616.0,42682.0,57017.0,96.0,39801.0,59425.0,81554.0,106.0,170.0,170.0,170.0
63638,285400,SUNY College of Technology at Alfred,Alfred,NY,3,Associates,2001,5,17859.0,28598.0,40089.0,38.0,34526.0,42402.0,49214.0,51.0,40449.0,53608.0,65131.0,56.0,101.0,101.0,101.0
63640,285400,SUNY College of Technology at Alfred,Alfred,NY,3,Associates,2001,5,20388.0,28133.0,38289.0,48.0,38751.0,48600.0,62111.0,77.0,44728.0,55738.0,68978.0,75.0,138.0,138.0,138.0
63653,285400,SUNY College of Technology at Alfred,Alfred,NY,3,Associates,2001,5,29219.0,37110.0,43798.0,55.0,39639.0,47981.0,55557.0,65.0,36848.0,52107.0,66315.0,66.0,144.0,144.0,144.0
63654,285400,SUNY College of Technology at Alfred,Alfred,NY,3,Associates,2001,5,15163.0,20561.0,29902.0,53.0,21508.0,25629.0,31585.0,41.0,23108.0,28598.0,35213.0,46.0,102.0,102.0,102.0
63656,285400,SUNY College of Technology at Alfred,Alfred,NY,3,Associates,2001,5,13449.0,16898.0,21757.0,82.0,20864.0,29882.0,41379.0,166.0,27280.0,40179.0,55594.0,164.0,372.0,372.0,372.0
63662,285400,SUNY College of Technology at Alfred,Alfred,NY,3,Associates,2001,5,22627.0,28960.0,40140.0,74.0,33672.0,45500.0,69643.0,77.0,50287.0,58092.0,79752.0,74.0,140.0,140.0,140.0
63663,285400,SUNY College of Technology at Alfred,Alfred,NY,3,Associates,2001,5,18429.0,26585.0,32439.0,74.0,29141.0,38621.0,48432.0,81.0,35914.0,44755.0,59350.0,87.0,225.0,225.0,225.0
63666,285400,SUNY College of Technology at Alfred,Alfred,NY,3,Associates,2001,5,21622.0,27629.0,35986.0,260.0,30988.0,41044.0,51794.0,264.0,37018.0,47260.0,60689.0,268.0,455.0,455.0,455.0
63668,285400,SUNY College of Technology at Alfred,Alfred,NY,3,Associates,2001,5,24421.0,34908.0,46790.0,56.0,34704.0,44021.0,52789.0,60.0,37748.0,56157.0,69727.0,62.0,69.0,69.0,69.0
63670,285400,SUNY College of Technology at Alfred,Alfred,NY,3,Associates,2001,5,29322.0,40449.0,47260.0,42.0,31857.0,46087.0,58943.0,44.0,42905.0,57318.0,82993.0,47.0,63.0,63.0,63.0
63673,285400,SUNY College of Technology at Alfred,Alfred,NY,3,Associates,2001,5,42166.0,47963.0,53726.0,84.0,49814.0,58943.0,74915.0,94.0,46608.0,56681.0,65155.0,73.0,140.0,140.0,140.0
63682,285400,SUNY College of Technology at Alfred,Alfred,NY,5,Baccalaureate,2004,3,27301.0,34230.0,40269.0,78.0,35861.0,45227.0,52858.0,82.0,43798.0,56825.0,65517.0,85.0,92.0,92.0,92.0
63686,285400,SUNY College of Technology at Alfred,Alfred,NY,5,Baccalaureate,2004,3,34882.0,41565.0,52983.0,65.0,53358.0,65089.0,78751.0,59.0,55625.0,73723.0,93266.0,66.0,73.0,73.0,73.0
63827,285500,State University of New York College of Technology at Canton,Canton,NY,3,Associates,2001,5,17208.0,24730.0,30952.0,74.0,27301.0,35060.0,45696.0,82.0,28598.0,39909.0,49312.0,77.0,142.0,142.0,142.0
63833,285500,State University of New York College of Technology at Canton,Canton,NY,3,Associates,2001,5,29866.0,39639.0,48139.0,37.0,38289.0,58943.0,80226.0,48.0,56867.0,80226.0,109095.0,42.0,86.0,86.0,86.0
63839,285500,State University of New York College of Technology at Canton,Canton,NY,3,Associates,2001,5,15163.0,20687.0,31205.0,106.0,23682.0,33664.0,48326.0,204.0,27126.0,41119.0,54214.0,210.0,427.0,427.0,427.0
63841,285500,State University of New York College of Technology at Canton,Canton,NY,3,Associates,2001,5,15220.0,21383.0,30167.0,110.0,30137.0,45647.0,57770.0,153.0,37748.0,54275.0,73904.0,166.0,268.0,268.0,268.0
63844,285500,State University of New York College of Technology at Canton,Canton,NY,2,Certificate 1-2 years,2001,5,17403.0,26585.0,37568.0,36.0,35416.0,47846.0,65131.0,48.0,41937.0,54609.0,75168.0,52.0,103.0,103.0,103.0
63848,285500,State University of New York College of Technology at Canton,Canton,NY,2,Certificate 1-2 years,2001,5,14781.0,20596.0,30771.0,31.0,30228.0,47260.0,65610.0,45.0,25339.0,48432.0,68312.0,45.0,51.0,51.0,51.0
63854,285500,State University of New York College of Technology at Canton,Canton,NY,3,Associates,2001,5,22420.0,28327.0,35461.0,53.0,32391.0,40449.0,48198.0,52.0,33993.0,44914.0,55813.0,48.0,102.0,102.0,102.0
63856,285500,State University of New York College of Technology at Canton,Canton,NY,3,Associates,2001,5,41884.0,53514.0,61423.0,105.0,51392.0,62343.0,72052.0,106.0,51571.0,66481.0,76306.0,103.0,179.0,179.0,179.0
63857,285500,State University of New York College of Technology at Canton,Canton,NY,3,Associates,2001,5,17691.0,25658.0,36992.0,96.0,24936.0,31857.0,46620.0,140.0,27947.0,40449.0,58092.0,158.0,288.0,288.0,288.0
63858,285500,State University of New York College of Technology at Canton,Canton,NY,3,Associates,2001,5,15023.0,24421.0,31314.0,38.0,23069.0,29467.0,34393.0,41.0,23456.0,30616.0,38289.0,34.0,94.0,94.0,94.0
63862,285500,State University of New York College of Technology at Canton,Canton,NY,5,Baccalaureate,2004,3,20596.0,27729.0,35060.0,59.0,30228.0,41193.0,54609.0,68.0,42235.0,53497.0,71973.0,72.0,78.0,78.0,78.0
63977,285600,SUNY College of Agriculture & Technology at Cobleskill,Cobleskill,NY,3,Associates,2001,5,18406.0,26224.0,35670.0,75.0,30119.0,38122.0,50606.0,88.0,36128.0,47079.0,63005.0,80.0,213.0,213.0,213.0
63978,285600,SUNY College of Agriculture & Technology at Cobleskill,Cobleskill,NY,3,Associates,2001,5,17172.0,20561.0,25484.0,31.0,22534.0,36398.0,47650.0,53.0,27367.0,37424.0,55964.0,59.0,112.0,112.0,112.0
63979,285600,SUNY College of Agriculture & Technology at Cobleskill,Cobleskill,NY,5,Baccalaureate,2001,3,20368.0,26442.0,39909.0,62.0,30771.0,39909.0,51638.0,67.0,36344.0,44244.0,57770.0,53.0,139.0,139.0,139.0
63981,285600,SUNY College of Agriculture & Technology at Cobleskill,Cobleskill,NY,5,Baccalaureate,2001,3,26933.0,41725.0,51551.0,54.0,34206.0,43957.0,60399.0,51.0,37208.0,49962.0,66398.0,55.0,135.0,135.0,135.0
63985,285600,SUNY College of Agriculture & Technology at Cobleskill,Cobleskill,NY,3,Associates,2001,5,14968.0,21850.0,34259.0,51.0,33565.0,42479.0,58673.0,72.0,39009.0,55693.0,80226.0,80.0,184.0,184.0,184.0
